,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
654,2021-01-15,2.0600,2.0600,,,1,-0.17,开放申购,开放赎回,,,,
655,2021-01-14,2.0635,2.0635,,,1,-1.96,开放申购,开放赎回,,,,
656,2021-01-13,2.1048,2.1048,,,1,-0.67,开放申购,开放赎回,,,,
657,2021-01-12,2.1189,2.1189,,,1,2.43,开放申购,开放赎回,,,,
658,2021-01-11,2.0686,2.0686,,,1,-0.80,开放申购,开放赎回,,,,
659,2021-01-08,2.0852,2.0852,,,1,-0.26,开放申购,开放赎回,,,,
660,2021-01-07,2.0907,2.0907,,,1,2.03,开放申购,开放赎回,,,,
661,2021-01-06,2.0491,2.0491,,,1,0.85,开放申购,开放赎回,,,,
662,2021-01-05,2.0319,2.0319,,,1,1.76,开放申购,开放赎回,,,,
663,2021-01-04,1.9967,1.9967,,,1,1.07,开放申购,开放赎回,,,,
664,2020-12-31,1.9756,1.9756,,,1,2.00,开放申购,开放赎回,,,,
665,2020-12-30,1.9369,1.9369,,,1,1.55,开放申购,开放赎回,,,,
666,2020-12-29,1.9073,1.9073,,,1,-0.52,开放申购,开放赎回,,,,
667,2020-12-28,1.9173,1.9173,,,1,0.69,开放申购,开放赎回,,,,
668,2020-12-25,1.9041,1.9041,,,1,0.86,开放申购,开放赎回,,,,
669,2020-12-24,1.8878,1.8878,,,1,0.14,开放申购,开放赎回,,,,
670,2020-12-23,1.8851,1.8851,,,1,0.65,开放申购,开放赎回,,,,
671,2020-12-22,1.8729,1.8729,,,1,-1.46,开放申购,开放赎回,,,,
672,2020-12-21,1.9006,1.9006,,,1,1.02,开放申购,开放赎回,,,,
673,2020-12-18,1.8815,1.8815,,,1,-0.28,开放申购,开放赎回,,,,
674,2020-12-17,1.8868,1.8868,,,1,1.10,开放申购,开放赎回,,,,
675,2020-12-16,1.8663,1.8663,,,1,0.39,开放申购,开放赎回,,,,
676,2020-12-15,1.8591,1.8591,,,1,0.36,开放申购,开放赎回,,,,
677,2020-12-14,1.8524,1.8524,,,1,0.92,开放申购,开放赎回,,,,
678,2020-12-11,1.8356,1.8356,,,1,-0.91,开放申购,开放赎回,,,,
679,2020-12-10,1.8524,1.8524,,,1,0.18,开放申购,开放赎回,,,,
680,2020-12-09,1.8491,1.8491,,,1,-1.16,开放申购,开放赎回,,,,
681,2020-12-08,1.8708,1.8708,,,1,-0.23,开放申购,开放赎回,,,,
682,2020-12-07,1.8752,1.8752,,,1,-0.60,开放申购,开放赎回,,,,
683,2020-12-04,1.8865,1.8865,,,1,0.30,开放申购,开放赎回,,,,
684,2020-12-03,1.8809,1.8809,,,1,0.05,开放申购,开放赎回,,,,
685,2020-12-02,1.8799,1.8799,,,1,-0.10,开放申购,开放赎回,,,,
686,2020-12-01,1.8818,1.8818,,,1,2.13,开放申购,开放赎回,,,,
687,2020-11-30,1.8425,1.8425,,,1,-0.37,开放申购,开放赎回,,,,
688,2020-11-27,1.8494,1.8494,,,1,1.10,开放申购,开放赎回,,,,
689,2020-11-26,1.8293,1.8293,,,1,0.21,开放申购,开放赎回,,,,
690,2020-11-25,1.8255,1.8255,,,1,-1.31,开放申购,开放赎回,,,,
691,2020-11-24,1.8497,1.8497,,,1,-0.67,开放申购,开放赎回,,,,
692,2020-11-23,1.8622,1.8622,,,1,1.12,开放申购,开放赎回,,,,
693,2020-11-20,1.8415,1.8415,,,1,0.21,开放申购,开放赎回,,,,
694,2020-11-19,1.8376,1.8376,,,1,0.63,开放申购,开放赎回,,,,
695,2020-11-18,1.8261,1.8261,,,1,-0.07,开放申购,开放赎回,,,,
696,2020-11-17,1.8274,1.8274,,,1,-0.19,开放申购,开放赎回,,,,
697,2020-11-16,1.8308,1.8308,,,1,0.90,开放申购,开放赎回,,,,
698,2020-11-13,1.8144,1.8144,,,1,-0.99,开放申购,开放赎回,,,,
699,2020-11-12,1.8326,1.8326,,,1,0.00,开放申购,开放赎回,,,,
700,2020-11-11,1.8326,1.8326,,,1,-0.89,开放申购,开放赎回,,,,
701,2020-11-10,1.8491,1.8491,,,1,-0.47,开放申购,开放赎回,,,,
702,2020-11-09,1.8579,1.8579,,,1,1.95,开放申购,开放赎回,,,,
703,2020-11-06,1.8223,1.8223,,,1,-0.48,开放申购,开放赎回,,,,
704,2020-11-05,1.8311,1.8311,,,1,1.47,开放申购,开放赎回,,,,
705,2020-11-04,1.8046,1.8046,,,1,0.60,开放申购,开放赎回,,,,
706,2020-11-03,1.7938,1.7938,,,1,1.00,开放申购,开放赎回,,,,
707,2020-11-02,1.7761,1.7761,,,1,0.44,开放申购,开放赎回,,,,
708,2020-10-30,1.7684,1.7684,,,1,-1.78,开放申购,开放赎回,,,,
709,2020-10-29,1.8004,1.8004,,,1,0.85,开放申购,开放赎回,,,,
710,2020-10-28,1.7853,1.7853,,,1,0.85,开放申购,开放赎回,,,,
711,2020-10-27,1.7702,1.7702,,,1,0.35,开放申购,开放赎回,,,,
712,2020-10-26,1.7640,1.7640,,,1,-0.64,开放申购,开放赎回,,,,
713,2020-10-23,1.7754,1.7754,,,1,-1.23,开放申购,开放赎回,,,,
714,2020-10-22,1.7975,1.7975,,,1,-0.32,开放申购,开放赎回,,,,
715,2020-10-21,1.8032,1.8032,,,1,-0.08,开放申购,开放赎回,,,,
716,2020-10-20,1.8046,1.8046,,,1,0.73,开放申购,开放赎回,,,,
717,2020-10-19,1.7915,1.7915,,,1,-0.73,开放申购,开放赎回,,,,
718,2020-10-16,1.8046,1.8046,,,1,-0.17,开放申购,开放赎回,,,,
719,2020-10-15,1.8077,1.8077,,,1,-0.16,开放申购,开放赎回,,,,
720,2020-10-14,1.8106,1.8106,,,1,-0.57,开放申购,开放赎回,,,,
721,2020-10-13,1.8209,1.8209,,,1,0.44,开放申购,开放赎回,,,,
722,2020-10-12,1.8129,1.8129,,,1,2.66,开放申购,开放赎回,,,,
723,2020-10-09,1.7660,1.7660,,,1,2.06,开放申购,开放赎回,,,,
724,2020-09-30,1.7304,1.7304,,,1,-0.02,开放申购,开放赎回,,,,
725,2020-09-29,1.7308,1.7308,,,1,0.23,开放申购,开放赎回,,,,
726,2020-09-28,1.7268,1.7268,,,1,0.17,开放申购,开放赎回,,,,
727,2020-09-25,1.7238,1.7238,,,1,0.29,开放申购,开放赎回,,,,
728,2020-09-24,1.7188,1.7188,,,1,-1.76,开放申购,开放赎回,,,,
729,2020-09-23,1.7496,1.7496,,,1,0.51,开放申购,开放赎回,,,,
730,2020-09-22,1.7407,1.7407,,,1,-0.84,开放申购,开放赎回,,,,
731,2020-09-21,1.7555,1.7555,,,1,-0.96,开放申购,开放赎回,,,,
732,2020-09-18,1.7726,1.7726,,,1,1.98,开放申购,开放赎回,,,,
733,2020-09-17,1.7381,1.7381,,,1,-0.21,开放申购,开放赎回,,,,
734,2020-09-16,1.7417,1.7417,,,1,-0.52,开放申购,开放赎回,,,,
735,2020-09-15,1.7508,1.7508,,,1,0.94,开放申购,开放赎回,,,,
736,2020-09-14,1.7345,1.7345,,,1,0.43,开放申购,开放赎回,,,,
737,2020-09-11,1.7271,1.7271,,,1,1.03,开放申购,开放赎回,,,,
738,2020-09-10,1.7095,1.7095,,,1,0.23,开放申购,开放赎回,,,,
739,2020-09-09,1.7056,1.7056,,,1,-2.28,开放申购,开放赎回,,,,
740,2020-09-08,1.7454,1.7454,,,1,0.72,开放申购,开放赎回,,,,
741,2020-09-07,1.7329,1.7329,,,1,-2.40,开放申购,开放赎回,,,,
742,2020-09-04,1.7755,1.7755,,,1,-0.92,开放申购,开放赎回,,,,
743,2020-09-03,1.7919,1.7919,,,1,-0.95,开放申购,开放赎回,,,,
744,2020-09-02,1.8090,1.8090,,,1,0.12,开放申购,开放赎回,,,,
745,2020-09-01,1.8068,1.8068,,,1,0.71,开放申购,开放赎回,,,,
746,2020-08-31,1.7941,1.7941,,,1,-0.59,开放申购,开放赎回,,,,
747,2020-08-28,1.8048,1.8048,,,1,2.49,开放申购,开放赎回,,,,
748,2020-08-27,1.7609,1.7609,,,1,0.62,开放申购,开放赎回,,,,
749,2020-08-26,1.7501,1.7501,,,1,-1.23,开放申购,开放赎回,,,,
750,2020-08-25,1.7719,1.7719,,,1,0.27,开放申购,开放赎回,,,,
751,2020-08-24,1.7671,1.7671,,,1,1.43,开放申购,开放赎回,,,,
752,2020-08-21,1.7422,1.7422,,,1,1.03,开放申购,开放赎回,,,,
753,2020-08-20,1.7245,1.7245,,,1,-1.26,开放申购,开放赎回,,,,
754,2020-08-19,1.7465,1.7465,,,1,-1.23,开放申购,开放赎回,,,,
755,2020-08-18,1.7683,1.7683,,,1,0.20,开放申购,开放赎回,,,,
756,2020-08-17,1.7648,1.7648,,,1,2.20,开放申购,开放赎回,,,,
757,2020-08-14,1.7268,1.7268,,,1,1.80,开放申购,开放赎回,,,,
758,2020-08-13,1.6963,1.6963,,,1,-0.30,开放申购,开放赎回,,,,
759,2020-08-12,1.7014,1.7014,,,1,-0.71,开放申购,开放赎回,,,,
760,2020-08-11,1.7136,1.7136,,,1,-0.78,开放申购,开放赎回,,,,
761,2020-08-10,1.7271,1.7271,,,1,0.62,开放申购,开放赎回,,,,
762,2020-08-07,1.7164,1.7164,,,1,-1.23,开放申购,开放赎回,,,,
763,2020-08-06,1.7378,1.7378,,,1,-0.03,开放申购,开放赎回,,,,
764,2020-08-05,1.7384,1.7384,,,1,0.13,开放申购,开放赎回,,,,
765,2020-08-04,1.7361,1.7361,,,1,0.34,开放申购,开放赎回,,,,
766,2020-08-03,1.7302,1.7302,,,1,1.57,开放申购,开放赎回,,,,
767,2020-07-31,1.7034,1.7034,,,1,1.03,开放申购,开放赎回,,,,
768,2020-07-30,1.6861,1.6861,,,1,-0.71,开放申购,开放赎回,,,,
769,2020-07-29,1.6982,1.6982,,,1,2.49,开放申购,开放赎回,,,,
770,2020-07-28,1.6569,1.6569,,,1,1.08,开放申购,开放赎回,,,,
771,2020-07-27,1.6392,1.6392,,,1,0.12,开放申购,开放赎回,,,,
772,2020-07-24,1.6372,1.6372,,,1,-4.61,开放申购,开放赎回,,,,
773,2020-07-23,1.7164,1.7164,,,1,0.01,开放申购,开放赎回,,,,
774,2020-07-22,1.7162,1.7162,,,1,0.31,开放申购,开放赎回,,,,
775,2020-07-21,1.7109,1.7109,,,1,0.28,开放申购,开放赎回,,,,
776,2020-07-20,1.7061,1.7061,,,1,3.33,开放申购,开放赎回,,,,
777,2020-07-17,1.6511,1.6511,,,1,0.94,开放申购,开放赎回,,,,
778,2020-07-16,1.6358,1.6358,,,1,-3.92,开放申购,开放赎回,,,,
779,2020-07-15,1.7026,1.7026,,,1,-0.80,开放申购,开放赎回,,,,
780,2020-07-14,1.7164,1.7164,,,1,-0.80,开放申购,开放赎回,,,,
781,2020-07-13,1.7302,1.7302,,,1,2.08,开放申购,开放赎回,,,,
782,2020-07-10,1.6949,1.6949,,,1,-1.36,开放申购,开放赎回,,,,
783,2020-07-09,1.7182,1.7182,,,1,1.67,开放申购,开放赎回,,,,
784,2020-07-08,1.6900,1.6900,,,1,1.58,开放申购,开放赎回,,,,
785,2020-07-07,1.6637,1.6637,,,1,1.02,开放申购,开放赎回,,,,
786,2020-07-06,1.6469,1.6469,,,1,4.92,开放申购,开放赎回,,,,
787,2020-07-03,1.5696,1.5696,,,1,1.15,开放申购,开放赎回,,,,
788,2020-07-02,1.5517,1.5517,,,1,1.60,开放申购,开放赎回,,,,
789,2020-07-01,1.5273,1.5273,,,1,1.98,开放申购,开放赎回,,,,
790,2020-06-30,1.4976,1.4976,,,1,1.80,开放申购,开放赎回,,,,
791,2020-06-29,1.4711,1.4711,,,1,-0.43,开放申购,开放赎回,,,,
792,2020-06-24,1.4774,1.4774,,,1,0.80,开放申购,开放赎回,,,,
793,2020-06-23,1.4657,1.4657,,,1,0.87,开放申购,开放赎回,,,,
794,2020-06-22,1.4531,1.4531,,,1,0.41,开放申购,开放赎回,,,,
795,2020-06-19,1.4472,1.4472,,,1,1.73,开放申购,开放赎回,,,,
796,2020-06-18,1.4226,1.4226,,,1,0.64,开放申购,开放赎回,,,,
797,2020-06-17,1.4136,1.4136,,,1,0.11,开放申购,开放赎回,,,,
798,2020-06-16,1.4120,1.4120,,,1,1.46,开放申购,开放赎回,,,,
799,2020-06-15,1.3917,1.3917,,,1,-1.16,开放申购,开放赎回,,,,
800,2020-06-12,1.4081,1.4081,,,1,0.44,开放申购,开放赎回,,,,
801,2020-06-11,1.4019,1.4019,,,1,-0.84,开放申购,开放赎回,,,,
802,2020-06-10,1.4138,1.4138,,,1,0.20,开放申购,开放赎回,,,,
803,2020-06-09,1.4110,1.4110,,,1,0.92,开放申购,开放赎回,,,,
804,2020-06-08,1.3981,1.3981,,,1,0.34,开放申购,开放赎回,,,,
805,2020-06-05,1.3934,1.3934,,,1,0.31,开放申购,开放赎回,,,,
806,2020-06-04,1.3891,1.3891,,,1,-0.09,开放申购,开放赎回,,,,
807,2020-06-03,1.3904,1.3904,,,1,0.42,开放申购,开放赎回,,,,
808,2020-06-02,1.3846,1.3846,,,1,0.30,开放申购,开放赎回,,,,
809,2020-06-01,1.3805,1.3805,,,1,2.77,开放申购,开放赎回,,,,
810,2020-05-29,1.3433,1.3433,,,1,0.42,开放申购,开放赎回,,,,
811,2020-05-28,1.3377,1.3377,,,1,0.18,开放申购,开放赎回,,,,
812,2020-05-27,1.3353,1.3353,,,1,-0.85,开放申购,开放赎回,,,,
813,2020-05-26,1.3467,1.3467,,,1,1.23,开放申购,开放赎回,,,,
814,2020-05-25,1.3304,1.3304,,,1,0.38,开放申购,开放赎回,,,,
815,2020-05-22,1.3253,1.3253,,,1,-2.15,开放申购,开放赎回,,,,
816,2020-05-21,1.3544,1.3544,,,1,-0.61,开放申购,开放赎回,,,,
817,2020-05-20,1.3627,1.3627,,,1,-0.57,开放申购,开放赎回,,,,
818,2020-05-19,1.3705,1.3705,,,1,0.89,开放申购,开放赎回,,,,
819,2020-05-18,1.3584,1.3584,,,1,0.09,开放申购,开放赎回,,,,
820,2020-05-15,1.3572,1.3572,,,1,-0.32,开放申购,开放赎回,,,,
821,2020-05-14,1.3615,1.3615,,,1,-1.08,开放申购,开放赎回,,,,
822,2020-05-13,1.3764,1.3764,,,1,0.21,开放申购,开放赎回,,,,
823,2020-05-12,1.3735,1.3735,,,1,0.18,开放申购,开放赎回,,,,
824,2020-05-11,1.3710,1.3710,,,1,0.02,开放申购,开放赎回,,,,
825,2020-05-08,1.3707,1.3707,,,1,0.85,开放申购,开放赎回,,,,
826,2020-05-07,1.3591,1.3591,,,1,-0.09,开放申购,开放赎回,,,,
827,2020-05-06,1.3603,1.3603,,,1,0.52,开放申购,开放赎回,,,,
828,2020-04-30,1.3532,1.3532,,,1,0.83,开放申购,开放赎回,,,,
829,2020-04-29,1.3420,1.3420,,,1,0.24,开放申购,开放赎回,,,,
830,2020-04-28,1.3388,1.3388,,,1,0.81,开放申购,开放赎回,,,,
831,2020-04-27,1.3280,1.3280,,,1,0.71,开放申购,开放赎回,,,,
832,2020-04-24,1.3187,1.3187,,,1,-0.52,开放申购,开放赎回,,,,
833,2020-04-23,1.3256,1.3256,,,1,-0.17,限制大额申购,开放赎回,,,,
834,2020-04-22,1.3278,1.3278,,,1,0.69,限制大额申购,开放赎回,,,,
835,2020-04-21,1.3187,1.3187,,,1,-1.09,限制大额申购,开放赎回,,,,
836,2020-04-20,1.3332,1.3332,,,1,0.25,限制大额申购,开放赎回,,,,
837,2020-04-17,1.3299,1.3299,,,1,0.75,限制大额申购,开放赎回,,,,
838,2020-04-16,1.3200,1.3200,,,1,0.19,限制大额申购,开放赎回,,,,
839,2020-04-15,1.3175,1.3175,,,1,-0.60,限制大额申购,开放赎回,,,,
840,2020-04-14,1.3255,1.3255,,,1,1.99,限制大额申购,开放赎回,,,,
841,2020-04-13,1.2996,1.2996,,,1,-0.49,限制大额申购,开放赎回,,,,
842,2020-04-10,1.3060,1.3060,,,1,-0.65,限制大额申购,开放赎回,,,,
843,2020-04-09,1.3145,1.3145,,,1,0.37,限制大额申购,开放赎回,,,,
844,2020-04-08,1.3097,1.3097,,,1,-0.14,限制大额申购,开放赎回,,,,
845,2020-04-07,1.3115,1.3115,,,1,2.18,限制大额申购,开放赎回,,,,
846,2020-04-03,1.2835,1.2835,,,1,-0.38,限制大额申购,开放赎回,,,,
847,2020-04-02,1.2884,1.2884,,,1,1.56,限制大额申购,开放赎回,,,,
848,2020-04-01,1.2686,1.2686,,,1,-0.21,限制大额申购,开放赎回,,,,
849,2020-03-31,1.2713,1.2713,,,1,-0.05,限制大额申购,开放赎回,,,,
850,2020-03-30,1.2719,1.2719,,,1,-0.87,限制大额申购,开放赎回,,,,
851,2020-03-27,1.2830,1.2830,,,1,0.27,限制大额申购,开放赎回,,,,
852,2020-03-26,1.2795,1.2795,,,1,-0.58,限制大额申购,开放赎回,,,,
853,2020-03-25,1.2869,1.2869,,,1,2.64,限制大额申购,开放赎回,,,,
854,2020-03-24,1.2538,1.2538,,,1,2.54,限制大额申购,开放赎回,,,,
855,2020-03-23,1.2228,1.2228,,,1,-3.23,限制大额申购,开放赎回,,,,
856,2020-03-20,1.2636,1.2636,,,1,1.73,限制大额申购,开放赎回,,,,
857,2020-03-19,1.2421,1.2421,,,1,-1.01,限制大额申购,开放赎回,,,,
858,2020-03-18,1.2548,1.2548,,,1,-1.68,限制大额申购,开放赎回,,,,
859,2020-03-17,1.2763,1.2763,,,1,-0.17,限制大额申购,开放赎回,,,,
860,2020-03-16,1.2785,1.2785,,,1,-4.13,限制大额申购,开放赎回,,,,
861,2020-03-13,1.3336,1.3336,,,1,-1.15,限制大额申购,开放赎回,,,,
862,2020-03-12,1.3491,1.3491,,,1,-1.85,限制大额申购,开放赎回,,,,
863,2020-03-11,1.3745,1.3745,,,1,-1.12,限制大额申购,开放赎回,,,,
864,2020-03-10,1.3901,1.3901,,,1,2.09,限制大额申购,开放赎回,,,,
865,2020-03-09,1.3617,1.3617,,,1,-3.36,限制大额申购,开放赎回,,,,
866,2020-03-06,1.4090,1.4090,,,1,-1.64,限制大额申购,开放赎回,,,,
867,2020-03-05,1.4325,1.4325,,,1,2.22,限制大额申购,开放赎回,,,,
868,2020-03-04,1.4014,1.4014,,,1,0.72,限制大额申购,开放赎回,,,,
869,2020-03-03,1.3914,1.3914,,,1,0.59,限制大额申购,开放赎回,,,,
870,2020-03-02,1.3832,1.3832,,,1,3.13,限制大额申购,开放赎回,,,,
871,2020-02-28,1.3412,1.3412,,,1,-3.50,限制大额申购,开放赎回,,,,
872,2020-02-27,1.3898,1.3898,,,1,0.37,限制大额申购,开放赎回,,,,
873,2020-02-26,1.3847,1.3847,,,1,-0.95,限制大额申购,开放赎回,,,,
874,2020-02-25,1.3980,1.3980,,,1,-0.71,限制大额申购,开放赎回,,,,
875,2020-02-24,1.4080,1.4080,,,1,-0.49,限制大额申购,开放赎回,,,,
876,2020-02-21,1.4149,1.4149,,,1,0.72,限制大额申购,开放赎回,,,,
877,2020-02-20,1.4048,1.4048,,,1,1.67,限制大额申购,开放赎回,,,,
878,2020-02-19,1.3817,1.3817,,,1,0.07,限制大额申购,开放赎回,,,,
879,2020-02-18,1.3807,1.3807,,,1,-0.57,限制大额申购,开放赎回,,,,
880,2020-02-17,1.3886,1.3886,,,1,2.36,限制大额申购,开放赎回,,,,
881,2020-02-14,1.3566,1.3566,,,1,0.65,限制大额申购,开放赎回,,,,
882,2020-02-13,1.3479,1.3479,,,1,-0.48,限制大额申购,开放赎回,,,,
883,2020-02-12,1.3544,1.3544,,,1,1.12,限制大额申购,开放赎回,,,,
884,2020-02-11,1.3394,1.3394,,,1,1.16,限制大额申购,开放赎回,,,,
885,2020-02-10,1.3240,1.3240,,,1,0.12,限制大额申购,开放赎回,,,,
